"CALIFORNIA INFLOW								",,extra text,,,,
"Individual Income Tax Returns: County-to-County Migration Inflow for Selected Income Items, Calendar Years 2015-2016								",,,,,,
"[Money amounts are in thousands of dollars]								",,,,,,
"Destination into California		Origin from				Number of returns	Number of exemptions	Adjusted gross income (AGI)",,,,,,
"6	65	98	0	CA	Riverside County Total Migration-Foreign	361	885	""23","023""",,,,,
"6	65	6	65	CA	Riverside County Non-migrants	""735","477""	""1",767,"029""	""44",815,"107""",
"6	65	6	71	CA	San Bernardino County	""10","317""	""22","562""	""528","586""",,,
"6	65	6	37	CA	Los Angeles County	""9","653""	""20","479""	""553","241""",,,
"6	65	6	59	CA	Orange County	""7","868""	""17","283""	""511","231""",,,
"6	65	6	73	CA	San Diego County	""6","015""	""13","218""	""344","408""",,,
"6	65	32	3	NV	Clark County	707	""1","432""	""32","958""",,,,
"6	65	4	13	AZ	Maricopa County	654	""1","321""	""27","120""",,,,
"6	65	6	111	CA	Ventura County	431	918	""28","424""",,,,,
"6	65	6	25	CA	Imperial County	415	""1","045""	""13","456""",,,,
"6	65	48	453	TX	Travis County	290	626	""9","919""",,,,,
"6	65	6	29	CA	Kern County	283	664	""12","457""",,,,,
"6	65	6	1	CA	Alameda County	282	508	""23","829""",,,,,
"6	65	6	85	CA	Santa Clara County	275	512	""25","286""",,,,,
"6	65	6	67	CA	Sacramento County	257	485	""12","967""",,,,,
"6	65	53	33	WA	King County	256	406	""20","902""",,,,,
"6	65	57	5	FR	Foreign - APO/FPO ZIPs	246	646	""12","837""",,,,,
"6	65	6	13	CA	Contra Costa County	231	442	""20","535""",,,,,
"6	65	17	31	IL	Cook County	214	388	""14","629""",,,,,
"6	65	6	19	CA	Fresno County	202	410	""8","990""",,,,,
"6	65	15	3	HI	Honolulu County	199	445	""9","854""",,,,,
"6	65	6	75	CA	San Francisco County	192	266	""24","999""",,,,,
"6	65	48	201	TX	Harris County	171	363	""7","619""",,,,,
"6	65	6	83	CA	Santa Barbara County	169	300	""9","443""",,,,,
"6	65	4	15	AZ	Mohave County	136	245	""6","367""",,,,,
"6	65	6	53	CA	Monterey County	134	298	""8","234""",,,,,
"6	65	6	79	CA	San Luis Obispo County	130	219	""9","554""",,,,,
"6	65	6	81	CA	San Mateo County	127	237	""10","691""",,,,,
"6	65	53	53	WA	Pierce County	122	227	""5","972""",,,,,
"6	65	6	77	CA	San Joaquin County	120	268	""6","462""",,,,,
"6	65	48	29	TX	Bexar County	116	260	""5","650""",,,,,
"6	65	57	1	FR	Foreign - Overseas	115	239	""10","186""",,,,,
"6	65	53	61	WA	Snohomish County	113	235	""8","157""",,,,,
"6	65	32	31	NV	Washoe County	105	186	""8","296""",,,,,
"6	65	48	113	TX	Dallas County	105	199	""4","940""",,,,,
"6	65	6	97	CA	Sonoma County	102	200	""6","383""",,,,,
"6	65	6	107	CA	Tulare County	100	240	""4","160""",,,,,
"6	65	4	19	AZ	Pima County	99	191	""4","417""",,,,,
"6	65	4	27	AZ	Yuma County	98	240	""3","800""",,,,,
"6	65	48	439	TX	Tarrant County	95	207	""7","343""",,,,,
"6	65	6	95	CA	Solano County	94	201	""4","829""",,,,,
"6	65	8	41	CO	El Paso County	90	180	""3","121""",,,,,
"6	65	48	141	TX	El Paso County	89	205	""3","819""",,,,,
"6	65	37	133	NC	Onslow County	85	240	""4","154""",,,,,
"6	65	49	35	UT	Salt Lake County	84	208	""5","514""",,,,,
"6	65	4	25	AZ	Yavapai County	74	139	""4","072""",,,,,
"6	65	6	99	CA	Stanislaus County	74	171	""3","547""",,,,,
"6	65	41	51	OR	Multnomah County	72	111	""3","879""",,,,,
"6	65	41	67	OR	Washington County	72	142	""3","347""",,,,,
"6	65	36	47	NY	Kings County	71	137	""5","324""",,,,,
"6	65	6	61	CA	Placer County	69	111	""3","562""",,,,,
"6	65	12	86	FL	Miami-Dade County	69	118	""3","391""",,,,,
"6	65	48	85	TX	Collin County	68	157	""3","723""",,,,,
"6	65	36	61	NY	New York County	66	89	""7","092""",,,,,
"6	65	12	11	FL	Broward County	65	113	""3","747""",,,,,
"6	65	8	31	CO	Denver County	64	95	""3","135""",,,,,
"6	65	27	53	MN	Hennepin County	60	117	""3","697""",,,,,
"6	65	53	63	WA	Spokane County	60	109	""3","114""",,,,,
"6	65	51	59	VA	Fairfax County	58	112	""4","736""",,,,,
"6	65	35	1	NM	Bernalillo County	57	109	""2","876""",,,,,
"6	65	6	87	CA	Santa Cruz County	56	90	""3","941""",,,,,
"6	65	4	21	AZ	Pinal County	55	131	""1","739""",,,,,
"6	65	6	7	CA	Butte County	50	84	""1","937""",,,,,
"6	65	40	109	OK	Oklahoma County	50	104	""2","452""",,,,,
"6	65	49	49	UT	Utah County	50	110	""2","186""",,,,,
"6	65	41	5	OR	Clackamas County	49	102	""3","793""",,,,,
"6	65	53	11	WA	Clark County	49	87	""3","155""",,,,,
"6	65	17	43	IL	DuPage County	48	96	""3","392""",,,,,
"6	65	6	17	CA	El Dorado County	46	75	""2","034""",,,,,
"6	65	48	27	TX	Bell County	46	96	""1","501""",,,,,
"6	65	48	121	TX	Denton County	46	86	""2","725""",,,,,
"6	65	2	20	AK	Anchorage Municipality	45	86	""4","260""",,,,,
"6	65	6	31	CA	Kings County	45	98	""1","994""",,,,,
"6	65	8	5	CO	Arapahoe County	45	110	""2","220""",,,,,
"6	65	16	1	ID	Ada County	45	78	""2","282""",,,,,
"6	65	48	491	TX	Williamson County	45	116	""2","668""",,,,,
"6	65	6	55	CA	Napa County	44	76	""4","975""",,,,,
"6	65	6	47	CA	Merced County	42	69	408",,,,,,
"6	65	13	121	GA	Fulton County	42	81	""2","464""",,,,,
"6	65	6	41	CA	Marin County	41	69	""4","627""",,,,,
"6	65	53	35	WA	Kitsap County	41	100	""2","843""",,,,,
"6	65	29	189	MO	St. Louis County	40	75	""2","358""",,,,,
"6	65	17	197	IL	Will County	39	86	""3","319""",,,,,
"6	65	36	81	NY	Queens County	39	67	""1","669""",,,,,
"6	65	39	49	OH	Franklin County	39	67	""1","641""",,,,,
"6	65	51	810	VA	Virginia Beach city	39	98	""1","857""",,,,,
"6	65	6	89	CA	Shasta County	38	71	""2","011""",,,,,
"6	65	8	1	CO	Adams County	38	81	""1","613""",,,,,
"6	65	51	153	VA	Prince William County	38	102	""2","826""",,,,,
"6	65	8	35	CO	Douglas County	37	77	""2","869""",,,,,
"6	65	17	97	IL	Lake County	37	85	""2","436""",,,,,
"6	65	20	91	KS	Johnson County	37	71	""3","735""",,,,,
"6	65	25	17	MA	Middlesex County	37	60	""3","769""",,,,,
"6	65	6	113	CA	Yolo County	36	64	""1","022""",,,,,
"6	65	12	99	FL	Palm Beach County	36	77	""1","370""",,,,,
"6	65	41	29	OR	Jackson County	36	71	""1","299""",,,,,
"6	65	55	79	WI	Milwaukee County	36	65	""1","705""",,,,,
"6	65	4	12	AZ	La Paz County	35	69	""1","293""",,,,,
"6	65	6	23	CA	Humboldt County	35	69	""1","070""",,,,,
"6	65	26	163	MI	Wayne County	35	79	""1","227""",,,,,
"6	65	37	119	NC	Mecklenburg County	35	67	2348",,,,,,
"6	65	12	103	FL	Pinellas County	34	51	661",,,,,,
"6	65	37	183	NC	Wake County	34	54	""1","730""",,,,,
"6	65	26	125	MI	Oakland County	33	56	""2","992""",,,,,
"6	65	40	143	OK	Tulsa County	33	63	""1","322""",,,,,
"6	65	8	59	CO	Jefferson County	32	63	""2","608""",,,,,
"6	65	18	97	IN	Marion County	32	60	""1","715""",,,,,
"6	65	41	39	OR	Lane County	32	56	""1","847""",,,,,
"6	65	6	39	CA	Madera County	31	68	""1","353""",,,,,
"6	65	12	31	FL	Duval County	31	54	""1","549""",,,,,
"6	65	20	173	KS	Sedgwick County	31	73	""1","745""",,,,,
"6	65	49	11	UT	Davis County	30	76	""1","760""",,,,,
"6	65	13	135	GA	Gwinnett County	29	64	""1","480""",,,,,
"6	65	15	9	HI	Maui County	29	48	""1","063""",,,,,
"6	65	26	81	MI	Kent County	29	54	""1","384""",,,,,
"6	65	47	37	TN	Davidson County	29	43	""1","585""",,,,,
"6	65	12	33	FL	Escambia County	28	53	725",,,,,,
"6	65	12	95	FL	Orange County	28	63	""2","470""",,,,,
"6	65	13	67	GA	Cobb County	28	52	""1","577""",,,,,
"6	65	15	1	HI	Hawaii County	28	52	""1","112""",,,,,
"6	65	16	55	ID	Kootenai County	28	51	951",,,,,,
"6	65	37	51	NC	Cumberland County	28	62	993",,,,,,
"6	65	42	3	PA	Allegheny County	28	59	""2","005""",,,,,
"6	65	48	441	TX	Taylor County	28	53	744",,,,,,
"6	65	53	67	WA	Thurston County	28	59	""1","435""",,,,,
"6	65	41	17	OR	Deschutes County	27	46	""2","086""",,,,,
"6	65	42	101	PA	Philadelphia County	27	51	""1","208""",,,,,
"6	65	48	339	TX	Montgomery County	27	54	""2","507""",,,,,
"6	65	49	57	UT	Weber County	27	60	""1","314""",,,,,
"6	65	11	1	DC	District of Columbia	26	28	""1","586""",,,,,
"6	65	17	89	IL	Kane County	26	57	""1","853""",,,,,
"6	65	24	31	MD	Montgomery County	26	41	""2","927""",,,,,
"6	65	31	55	NE	Douglas County	26	45	""1","596""",,,,,
"6	65	36	45	NY	Jefferson County	26	51	""1","005""",,,,,
"6	65	36	103	NY	Suffolk County	26	33	""1","228""",,,,,
"6	65	36	119	NY	Westchester County	26	58	""3","313""",,,,,
"6	65	37	49	NC	Craven County	26	62	""1","248""",,,,,
"6	65	39	35	OH	Cuyahoga County	26	50	""1","657""",,,,,
"6	65	47	157	TN	Shelby County	26	58	""1","550""",,,,,
"6	65	8	69	CO	Larimer County	25	44	""1","265""",,,,,
"6	65	12	57	FL	Hillsborough County	25	47	""1","362""",,,,,
"6	65	25	9	MA	Essex County	25	40	""2","167""",,,,,
"6	65	48	157	TX	Fort Bend County	25	62	""1","657""",,,,,
"6	65	49	53	UT	Washington County	25	45	""1","538""",,,,,
"6	65	13	89	GA	DeKalb County	24	44	""1","051""",,,,,
"6	65	53	5	WA	Benton County	24	46	""1","246""",,,,,
"6	65	6	27	CA	Inyo County	23	38	""1","482""",,,,,
"6	65	6	57	CA	Nevada County	23	43	917",,,,,,
"6	65	8	123	CO	Weld County	23	47	821",,,,,,
"6	65	36	59	NY	Nassau County	23	36	""2","025""",,,,,
"6	65	41	47	OR	Marion County	23	48	""1","159""",,,,,
"6	65	45	13	SC	Beaufort County	23	58	""2","761""",,,,,
"6	65	51	179	VA	Stafford County	23	75	""1","571""",,,,,
"6	65	12	127	FL	Volusia County	22	36	979",,,,,,
"6	65	19	153	IA	Polk County	22	37	902",,,,,,
"6	65	55	25	WI	Dane County	22	38	""1","227""",,,,,
"6	65	2	90	AK	Fairbanks North Star Borough	21	40	889",,,,,,
"6	65	9	1	CT	Fairfield County	21	34	2516",,,,,,
"6	65	16	27	ID	Canyon County	21	53	767",,,,,,
"6	65	24	5	MD	Baltimore County	21	42	""1","412""",,,,,
"6	65	25	25	MA	Suffolk County	21	26	""2","191""",,,,,
"6	65	26	161	MI	Washtenaw County	21	43	1763",,,,,,
"6	65	35	13	NM	Dona Ana County	21	54	749",,,,,,
"6	65	51	710	VA	Norfolk city	21	47	""1","033""",,,,,
"6	65	18	89	IN	Lake County	20	37	""1","231""",,,,,
"6	65	29	95	MO	Jackson County	20	40	790",,,,,,
"6	65	32	23	NV	Nye County	20	37	810",,,,,,
"6	65	35	43	NM	Sandoval County	20	42	879",,,,,,
"6	65	36	29	NY	Erie County	20	43	""1","003""",,,,,
"6	65	40	27	OK	Cleveland County	20	34	830",,,,,,
"6	65	53	73	WA	Whatcom County	20	38	""1","569""",,,,,
"6	65	58	0	SS	Other flows - Same State	146	292	""6","955""",,,,,
"6	65	59	0	DS	Other flows - Different State	""4","657""	""9","205""	""240","706""",,,
"6	65	59	1	DS	Other flows - Northeast	723	""1","386""	""51","302""",,,,
"6	65	59	3	DS	Other flows - Midwest	""1","165""	""2","242""	""57","401""",,,
"6	65	59	5	DS	Other flows - South	""1","917""	""3","968""	""89","587""",,,
"6	65	59	7	DS	Other flows - West	852	""1","609""	""42","416""",,,,
"6	65	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	67	96	0	CA	Sacramento County Total Migration-US and Foreign	""31","159""	""56","112""	""1",643,"604""",,
"6	67	97	0	CA	Sacramento County Total Migration-US	""30","968""	""55","777""	""1",636,"115""",,
"6	67	97	1	CA	Sacramento County Total Migration-Same State	""23","012""	""41","311""	""1",236,"133""",,
"6	67	97	3	CA	Sacramento County Total Migration-Different State	""7","956""	""14","466""	""399","982""",,,
"6	67	98	0	CA	Sacramento County Total Migration-Foreign	191	335	""7","489""",,,,,
"6	67	6	67	CA	Sacramento County Non-migrants	""521","843""	""1",148,"852""	""35",281,"540""",
"6	67	6	61	CA	Placer County	""3","653""	""6","421""	""199","452""",,,
"6	67	6	113	CA	Yolo County	""2","120""	""3","676""	""106","700""",,,
"6	67	6	1	CA	Alameda County	""1","563""	""2","980""	""84","582""",,,
"6	67	6	85	CA	Santa Clara County	""1","442""	""2","832""	""100","450""",,,
"6	67	6	77	CA	San Joaquin County	""1","408""	""2","821""	""69","499""",,,
"6	67	6	17	CA	El Dorado County	""1","361""	""2","287""	""82","931""",,,
"6	67	6	37	CA	Los Angeles County	""1","265""	""2","239""	""62","016""",,,
"6	67	6	95	CA	Solano County	""1","221""	""2","250""	""56","554""",,,
"6	67	6	13	CA	Contra Costa County	""1","152""	""2","096""	""62","184""",,,
"6	67	6	81	CA	San Mateo County	643	""1","247""	""46","133""",,,,
"6	67	6	75	CA	San Francisco County	606	933	""47","544""",,,,,
"6	67	6	73	CA	San Diego County	591	""1","006""	""30","952""",,,,
"6	67	6	59	CA	Orange County	457	820	""30","542""",,,,,
"6	67	6	19	CA	Fresno County	438	833	""20","621""",,,,,
"6	67	6	99	CA	Stanislaus County	424	778	""20","868""",,,,,
"6	67	6	97	CA	Sonoma County	389	640	""16","787""",,,,,
"6	67	6	7	CA	Butte County	328	552	""13","703""",,,,,
"6	67	6	101	CA	Sutter County	266	490	""12","307""",,,,,
"6	67	4	13	AZ	Maricopa County	265	484	""14","148""",,,,,
"6	67	6	65	CA	Riverside County	254	487	""11","108""",,,,,
"6	67	6	115	CA	Yuba County	253	459	""11","208""",,,,,
"6	67	32	31	NV	Washoe County	251	431	""11","399""",,,,,
"6	67	32	3	NV	Clark County	244	482	""11","275""",,,,,
"6	67	6	71	CA	San Bernardino County	240	478	""11","901""",,,,,
"6	67	6	53	CA	Monterey County	230	391	""9","284""",,,,,
"6	67	6	57	CA	Nevada County	230	344	""10","338""",,,,,
"6	67	6	29	CA	Kern County	222	442	""10","911""",,,,,
"6	67	6	89	CA	Shasta County	193	334	""8","658""",,,,,
"6	67	6	5	CA	Amador County	169	282	""9","385""",,,,,
"6	67	53	33	WA	King County	169	288	""10","446""",,,,,
"6	67	48	453	TX	Travis County	167	338	""7","551""",,,,,
"6	67	6	87	CA	Santa Cruz County	163	252	""7","903""",,,,,
"6	67	6	47	CA	Merced County	159	303	""5","404""",,,,,
"6	67	6	55	CA	Napa County	143	233	""8","284""",,,,,
"6	67	15	3	HI	Honolulu County	143	266	""7","832""",,,,,
"6	67	17	31	IL	Cook County	141	242	""11","391""",,,,,
"6	67	6	41	CA	Marin County	135	197	""10","396""",,,,,
"6	67	6	111	CA	Ventura County	129	236	""6","887""",,,,,
"6	67	48	201	TX	Harris County	128	237	""6","719""",,,,,
"6	67	6	23	CA	Humboldt County	113	159	""5","039""",,,,,
"6	67	6	79	CA	San Luis Obispo County	112	182	""4","859""",,,,,
"6	67	6	107	CA	Tulare County	112	237	""5","774""",,,,,
"6	67	6	83	CA	Santa Barbara County	108	178	""4","743""",,,,,
"6	67	57	5	FR	Foreign - APO/FPO ZIPs	96	160	""3","751""",,,,,
"6	67	57	1	FR	Foreign - Overseas	95	175	""3","738""",,,,,
"6	67	41	51	OR	Multnomah County	92	170	""4","183""",,,,,
"6	67	6	9	CA	Calaveras County	86	136	""3","671""",,,,,
"6	67	53	53	WA	Pierce County	79	149	""3","095""",,,,,
"6	67	6	33	CA	Lake County	78	140	""2","592""",,,,,
"6	67	41	67	OR	Washington County	76	134	""5","526""",,,,,
"6	67	49	35	UT	Salt Lake County	76	165	""3","776""",,,,,
"6	67	6	45	CA	Mendocino County	71	105	""2","685""",,,,,
"6	67	48	113	TX	Dallas County	67	142	""4","344""",,,,,
"6	67	36	47	NY	Kings County	65	117	""2","051""",,,,,
"6	67	48	29	TX	Bexar County	57	107	""2","897""",,,,,
"6	67	2	20	AK	Anchorage Municipality	56	100	""1","734""",,,,,
"6	67	6	103	CA	Tehama County	56	102	""2","166""",,,,,
"6	67	8	41	CO	El Paso County	55	99	""1","829""",,,,,
"6	67	4	19	AZ	Pima County	52	91	""2","465""",,,,,
"6	67	36	81	NY	Queens County	51	88	""2","001""",,,,,
"6	67	48	439	TX	Tarrant County	50	101	""1","870""",,,,,
"6	67	6	109	CA	Tuolumne County	49	81	""1","692""",,,,,
"6	67	51	59	VA	Fairfax County	49	91	""3","723""",,,,,
"6	67	6	35	CA	Lassen County	47	84	""2","292""",,,,,
"6	67	11	1	DC	District of Columbia	47	61	""3","673""",,,,,
"6	67	13	121	GA	Fulton County	47	86	""1","995""",,,,,
"6	67	6	31	CA	Kings County	46	95	""2","792""",,,,,
"6	67	35	1	NM	Bernalillo County	46	86	""2","819""",,,,,
"6	67	41	39	OR	Lane County	46	71	""1","661""",,,,,
"6	67	42	101	PA	Philadelphia County	46	92	""2","968""",,,,,
"6	67	12	86	FL	Miami-Dade County	45	78	""2","868""",,,,,
"6	67	25	17	MA	Middlesex County	45	81	""2","914""",,,,,
"6	67	8	31	CO	Denver County	44	68	""3","004""",,,,,
"6	67	27	53	MN	Hennepin County	44	87	""2","481""",,,,,
"6	67	36	61	NY	New York County	44	60	""3","793""",,,,,
"6	67	6	39	CA	Madera County	42	65	""1","825""",,,,,
"6	67	48	141	TX	El Paso County	42	85	""1","404""",,,,,
"6	67	41	29	OR	Jackson County	40	66	""1","731""",,,,,
"6	67	55	79	WI	Milwaukee County	40	74	""1","550""",,,,,
"6	67	6	11	CA	Colusa County	39	66	""1","747""",,,,,
"6	67	8	5	CO	Arapahoe County	39	63	""1","576""",,,,,
"6	67	24	31	MD	Montgomery County	39	77	""3","314""",,,,,
"6	67	53	11	WA	Clark County	39	80	""2","276""",,,,,
"6	67	6	69	CA	San Benito County	37	67	""2","119""",,,,,
"6	67	18	97	IN	Marion County	37	71	""1","757""",,,,,
"6	67	49	49	UT	Utah County	37	73	""1","412""",,,,,
"6	67	53	63	WA	Spokane County	36	62	""1","765""",,,,,
"6	67	12	31	FL	Duval County	35	78	""1","354""",,,,,
"6	67	39	35	OH	Cuyahoga County	35	75	""3","435""",,,,,
"6	67	41	5	OR	Clackamas County	35	57	""2","355""",,,,,
"6	67	39	49	OH	Franklin County	34	60	""1","958""",,,,,
"6	67	12	11	FL	Broward County	33	48	""1","621""",,,,,
"6	67	13	135	GA	Gwinnett County	33	61	""1","522""",,,,,
"6	67	40	143	OK	Tulsa County	33	65	""1","022""",,,,,
"6	67	53	61	WA	Snohomish County	33	68	""1","584""",,,,,
"6	67	17	43	IL	DuPage County	32	66	""2","532""",,,,,
"6	67	8	1	CO	Adams County	31	51	""1","908""",,,,,
"6	67	12	57	FL	Hillsborough County	31	57	""1","473""",,,,,
"6	67	12	95	FL	Orange County	31	51	""1","267""",,,,,
"6	67	16	1	ID	Ada County	31	49	""1","566""",,,,,
"6	67	26	125	MI	Oakland County	31	62	""2","915""",,,,,
"6	67	40	109	OK	Oklahoma County	31	62	""1","423""",,,,,
"6	67	32	510	NV	Carson City	30	46	498",,,,,,
"6	67	37	183	NC	Wake County	30	56	""2","663""",,,,,
"6	67	48	27	TX	Bell County	30	66	874",,,,,,
"6	67	12	103	FL	Pinellas County	29	50	""1","308""",,,,,
"6	67	6	25	CA	Imperial County	27	52	""1","280""",,,,,
"6	67	6	93	CA	Siskiyou County	27	39	""1","066""",,,,,
"6	67	48	85	TX	Collin County	27	56	""1","362""",,,,,
"6	67	13	67	GA	Cobb County	26	51	852",,,,,,
"6	67	27	123	MN	Ramsey County	26	51	""1","184""",,,,,
"6	67	37	119	NC	Mecklenburg County	26	32	""1","050""",,,,,
"6	67	6	15	CA	Del Norte County	25	42	""1","158""",,,,,
"6	67	32	19	NV	Lyon County	25	52	""1","097""",,,,,
"6	67	42	3	PA	Allegheny County	25	36	""1","165""",,,,,
"6	67	6	21	CA	Glenn County	24	39	951",,,,,,
"6	67	20	91	KS	Johnson County	24	40	""1","296""",,,,,
"6	67	26	163	MI	Wayne County	24	38	938",,,,,,
"6	67	29	189	MO	St. Louis County	24	34	986",,,,,,
"6	67	8	59	CO	Jefferson County	23	37	""1","785""",,,,,
"6	67	9	9	CT	New Haven County	23	41	""1","445""",,,,,
"6	67	25	25	MA	Suffolk County	23	32	""1","469""",,,,,
"6	67	32	5	NV	Douglas County	23	40	910",,,,,,
"6	67	47	157	TN	Shelby County	23	33	""1","036""",,,,,
"6	67	53	35	WA	Kitsap County	23	45	""1","233""",,,,,
"6	67	13	89	GA	DeKalb County	22	37	891",,,,,,
"6	67	26	161	MI	Washtenaw County	22	31	864",,,,,,
"6	67	48	491	TX	Williamson County	22	44	""1","431""",,,,,
"6	67	8	13	CO	Boulder County	21	36	""1","149""",,,,,
"6	67	36	29	NY	Erie County	21	33	994",,,,,,
"6	67	36	59	NY	Nassau County	21	43	""1","407""",,,,,
"6	67	12	99	FL	Palm Beach County	20	40	992",,,,,,
"6	67	34	23	NJ	Middlesex County	20	47	""1","747""",,,,,
"6	67	37	51	NC	Cumberland County	20	37	631",,,,,,
"6	67	47	37	TN	Davidson County	20	34	""1","270""",,,,,
"6	67	51	510	VA	Alexandria city	20	29	""1","467""",,,,,
"6	67	51	710	VA	Norfolk city	20	33	571",,,,,,
"6	67	58	0	SS	Other flows - Same State	66	103	""2","189""",,,,,
"6	67	59	0	DS	Other flows - Different State	""3","598""	""6","538""	""167","413""",,,
"6	67	59	1	DS	Other flows - Northeast	552	930	""28","745""",,,,,
"6	67	59	3	DS	Other flows - Midwest	870	""1","587""	""42","058""",,,,
"6	67	59	5	DS	Other flows - South	""1","357""	""2","510""	""63","457""",,,
"6	67	59	7	DS	Other flows - West	819	""1","511""	""33","153""",,,,
"6	67	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	69	96	0	CA	San Benito County Total Migration-US and Foreign	""1","544""	""3","472""	""115","595""",,,
"6	69	97	0	CA	San Benito County Total Migration-US	""1","544""	""3","472""	""115","595""",,,
"6	69	97	1	CA	San Benito County Total Migration-Same State	""1","394""	""3","193""	""108","056""",,,
"6	69	97	3	CA	San Benito County Total Migration-Different State	150	279	""7","539""",,,,,
"6	69	98	0	CA	San Benito County Total Migration-Foreign	d	d	d",,,,,,
"6	69	6	69	CA	San Benito County Non-migrants	""20","436""	""50","889""	""1",486,"726""",,
"6	69	6	85	CA	Santa Clara County	740	""1","776""	""65","793""",,,,
"6	69	6	53	CA	Monterey County	177	399	""12","240""",,,,,
"6	69	6	87	CA	Santa Cruz County	121	261	""7","757""",,,,,
"6	69	6	47	CA	Merced County	56	146	""2","584""",,,,,
"6	69	6	1	CA	Alameda County	35	75	""2","854""",,,,,
"6	69	6	37	CA	Los Angeles County	32	54	""1","423""",,,,,
"6	69	6	81	CA	San Mateo County	27	40	""3","824""",,,,,
"6	69	6	19	CA	Fresno County	21	46	302",,,,,,
"6	69	6	73	CA	San Diego County	20	39	""1","198""",,,,,
"6	69	58	0	SS	Other flows - Same State	165	357	""10","081""",,,,,
"6	69	59	0	DS	Other flows - Different State	150	279	""7","539""",,,,,
"6	69	59	1	DS	Other flows - Northeast	d	d	d",,,,,,
"6	69	59	3	DS	Other flows - Midwest	d	d	d",,,,,,
"6	69	59	5	DS	Other flows - South	57	111	""2","524""",,,,,
"6	69	59	7	DS	Other flows - West	93	168	""5","015""",,,,,
"6	69	57	9	FR	Foreign - Other flows	d	d	d",,,,,,
"6	71	96	0	CA	San Bernardino County Total Migration-US and Foreign	""43","978""	""93","376""	""2",1,"251""",,
"6	71	97	0	CA	San Bernardino County Total Migration-US	""43","527""	""92","437""	""1",982,"713""",,
"6	71	97	1	CA	San Bernardino County Total Migration-Same State	""33","069""	""71","032""	""1",548,"037""",,
"6	71	97	3	CA	San Bernardino County Total Migration-Different State	""10","458""	""21","405""	""434","677""",,,
"6	71	98	0	CA	San Bernardino County Total Migration-Foreign	451	939	""18","538""",,,,,
"6	71	6	71	CA	San Bernardino County Non-migrants	""671","599""	""1",607,"194""	""38",842,"078""",
"6	71	6	37	CA	Los Angeles County	""16","897""	""37","393""	""795","211""",,,
"6	71	6	65	CA	Riverside County	""8","647""	""18","520""	""383","469""",,,
"6	71	6	59	CA	Orange County	""3","232""	""6","483""	""176","576""",,,
"6	71	6	73	CA	San Diego County	""1","321""	""2","671""	""58","470""",,,
"6	71	32	3	NV	Clark County	783	""1","656""	""26","792""",,,,
"6	71	4	13	AZ	Maricopa County	435	845	""17","501""",,,,,
"6	71	6	29	CA	Kern County	360	780	""12","963""",,,,,
"6	71	57	5	FR	Foreign - APO/FPO ZIPs	360	761	""15","238""",,,,,
"6	71	6	111	CA	Ventura County	269	523	""13","294""",,,,,
"6	71	48	453	TX	Travis County	228	476	""5","801""",,,,,
"6	71	6	67	CA	Sacramento County	222	431	""10","285""",,,,,
"6	71	6	1	CA	Alameda County	207	403	""10","072""",,,,,
"6	71	6	85	CA	Santa Clara County	193	330	""10","637""",,,,,
"6	71	15	3	HI	Honolulu County	184	410	""8","994""",,,,,
"6	71	6	19	CA	Fresno County	174	367	""6","655""",,,,,
"6	71	4	15	AZ	Mohave County	173	330	""5","729""",,,,,
"6	71	48	201	TX	Harris County	151	324	""5","942""",,,,,
"6	71	37	133	NC	Onslow County	148	446	""6","702""",,,,,
"6	71	17	31	IL	Cook County	139	270	""7","373""",,,,,
"6	71	48	141	TX	El Paso County	136	318	""5","583""",,,,,
"6	71	8	41	CO	El Paso County	127	318	""4","926""",,,,,
"6	71	6	25	CA	Imperial County	115	306	""3","875""",,,,,
"6	71	6	13	CA	Contra Costa County	113	209	""7","240""",,,,,
"6	71	49	35	UT	Salt Lake County	111	240	""4","333""",,,,,
"6	71	53	33	WA	King County	107	178	""5","397""",,,,,
"6	71	48	29	TX	Bexar County	104	208	""3","665""",,,,,
"6	71	6	83	CA	Santa Barbara County	103	199	""4","142""",,,,,
"6	71	53	53	WA	Pierce County	103	239	""4","292""",,,,,
"6	71	48	439	TX	Tarrant County	101	189	""4","111""",,,,,
"6	71	4	19	AZ	Pima County	100	198	""4","508""",,,,,
"6	71	48	27	TX	Bell County	97	246	""4","360""",,,,,
"6	71	48	113	TX	Dallas County	95	182	""3","173""",,,,,
"6	71	6	77	CA	San Joaquin County	93	216	""4","442""",,,,,
"6	71	57	1	FR	Foreign - Overseas	91	178	""3","300""",,,,,
"6	71	6	107	CA	Tulare County	88	207	""3","036""",,,,,
"6	71	6	79	CA	San Luis Obispo County	87	177	""3","964""",,,,,
"6	71	6	75	CA	San Francisco County	78	110	""4","623""",,,,,
"6	71	6	53	CA	Monterey County	74	172	""3","399""",,,,,
"6	71	6	99	CA	Stanislaus County	69	148	""5","113""",,,,,
"6	71	6	95	CA	Solano County	61	122	""2","826""",,,,,
"6	71	32	31	NV	Washoe County	58	96	""1","587""",,,,,
"6	71	12	11	FL	Broward County	56	110	""1","980""",,,,,
"6	71	6	61	CA	Placer County	55	110	""3","411""",,,,,
"6	71	12	86	FL	Miami-Dade County	55	110	""1","775""",,,,,
"6	71	8	5	CO	Arapahoe County	53	91	""1","738""",,,,,
